product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,site_plan,date,Sales Model,Closed,Quick Delivery,Sold,Unavailable,Future Development,Available,Reserved,total
4146,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights,Home Builder,,K.Hovnanian Homes,Willis,TX,Lexington Heights,,77318,Willis,"2,97,990","1,660",plan_available,20/05/24,1,23,4,14,4,0,17,0,63
7308,Hovnanian,https://www.khov.com/find-new-homes/california/rancho-murieta/95683/k-hovnanian-homes/the-retreats,Home Builder,,K.Hovnanian Homes,Rancho-Murieta,CA,The Retreats,,95683,Rancho-Murieta,"8,15,453","2,292",plan_available,20/05/24,2,27,8,8,0,16,1,0,62
3738,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/freehold/07728/k-hovnanian-homes/the-brooks-at-freehold,Home Builder,,K.Hovnanian Homes,Freehold,NJ,The Brooks at Freehold,,7728,Freehold,"8,22,990","2,203",plan_available,20/05/24,0,15,4,34,0,4,4,0,61
1019,Hovnanian,https://www.khov.com/find-new-homes/texas/humble/77396/k-hovnanian-homes/park-lakes-east,Home Builder,,K.Hovnanian Homes,Humble,TX,Park Lakes East,,77396,Humble,"2,82,950","1,390",plan_available,20/05/24,1,33,9,12,0,0,4,0,59
9527,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/satterfield,Home Builder,,K.Hovnanian Homes,Felton,DE,Satterfield,,19943,Felton,"4,31,900","1,811",plan_available,20/05/24,1,8,5,7,0,22,16,0,59
6176,Hovnanian,https://www.khov.com/find-new-homes/california/tehachapi/93561/k-hovnanian-homes/tehachapi-hills,Home Builder,,K.Hovnanian Homes,Tehachapi,CA,Tehachapi Hills,,93561,Tehachapi,"5,44,990","1,927",plan_available,20/05/24,1,39,6,7,0,2,0,0,55
4193,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Heritage Park,,44646,Jackson-Township,"3,99,990","1,778",plan_available,20/05/24,1,9,12,11,1,7,12,0,53
8010,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Horizon Isle,,34787,Winter-Garden,"5,98,990","2,207",plan_available,20/05/24,0,0,4,5,26,0,17,0,52
9139,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante,Home Builder,,K.Hovnanian Homes,Houston,TX,Alicante,,77047,Houston,"3,09,990","1,395",plan_available,20/05/24,1,0,9,0,21,0,18,1,50
4952,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/44641/k-hovnanian-homes/orchard-park-townhomes,Home Builder,,K.Hovnanian Homes,Louisville,OH,Orchard Park Townhomes,,44641,Louisville,"2,24,990","1,759",plan_available,20/05/24,1,6,9,2,0,32,0,0,50
9501,Hovnanian,https://www.khov.com/find-new-homes/california/oakdale/95361/k-hovnanian-homes/carmel-ranch,Home Builder,,K.Hovnanian Homes,Oakdale,CA,Carmel Ranch,,95361,Oakdale,"5,99,990","2,349",plan_available,20/05/24,1,15,9,7,0,18,0,0,50
5675,Hovnanian,https://www.khov.com/find-new-homes/ohio/louisville/44641/k-hovnanian-homes/aspire-at-orchard-park,Home Builder,,K.Hovnanian Homes,Louisville,OH,Aspire at Orchard Park,,44641,Louisville,"2,94,990","1,799",plan_available,20/05/24,1,9,7,15,0,1,13,1,47
8051,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/far-hills/07931/k-hovnanian-homes/enclave-at-hillandale,Home Builder,,K.Hovnanian Homes,Far-Hills,NJ,Enclave at Hillandale,,7931,Far-Hills,"11,50,990","2,726",plan_available,20/05/24,2,9,14,4,15,0,0,0,44
4290,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove,Home Builder,,K.Hovnanian Homes,Houston,TX,Highland Grove,,77091,Houston,"3,34,950","1,395",plan_available,20/05/24,1,7,9,5,0,0,21,0,43
9834,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/lincoln-pointe,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Lincoln Pointe,,75495,Van-Alstyne,"5,49,900","2,499",plan_available,20/05/24,1,1,16,2,1,19,3,0,43
2118,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch-townhomes/peabody,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Osprey Ranch Townhomes,,34787,Winter-Garden,"4,29,990",,plan_available,20/05/24,0,5,3,23,0,7,3,0,41
8906,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch-townhomes/cascavel-ii,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Osprey Ranch Townhomes,,34787,Winter-Garden,"4,29,990",,plan_available,20/05/24,0,5,3,23,0,7,3,0,41
7234,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/osprey-ranch,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Osprey Ranch,,34787,Winter-Garden,"4,78,990","1,536",plan_available,20/05/24,0,5,3,23,0,7,3,0,41
8829,Hovnanian,https://www.khov.com/find-new-homes/florida/kissimmee/34747/k-hovnanian-homes/osprey-ranch,Home Builder,,K.Hovnanian Homes,Kissimmee,FL,Osprey Ranch,,34787,Kissimmee,"4,78,990","1,536",plan_available,20/05/24,0,5,3,23,0,7,3,0,41
5801,Hovnanian,https://www.khov.com/find-new-homes/texas/anahuac/77514/k-hovnanian-homes/cypress-point,Home Builder,,K.Hovnanian Homes,Anahuac,TX,Cypress Point,,77514,Anahuac,"2,79,950","1,388",plan_available,20/05/24,0,13,12,3,0,0,10,1,39
2442,Hovnanian,https://www.khov.com/find-new-homes/texas/cleveland/77327/k-hovnanian-homes/tarkington-timbers,Home Builder,,K.Hovnanian Homes,Cleveland,TX,Tarkington Timbers,,77327,Cleveland,"3,53,950","1,902",plan_available,20/05/24,1,0,9,0,3,0,25,0,38
4399,Hovnanian,https://www.khov.com/find-new-homes/florida/merritt-island/32953/k-hovnanian-homes/armen-groves/barcelona,Home Builder,,K.Hovnanian Homes,Merritt-Island,FL,Armen Groves,,32953,Merritt-Island,"6,13,990",,plan_available,20/05/24,1,0,10,15,0,0,10,0,36
5196,Hovnanian,https://www.khov.com/find-new-homes/florida/merritt-island/32953/k-hovnanian-homes/armen-groves/belfast,Home Builder,,K.Hovnanian Homes,Merritt-Island,FL,Armen Groves,,32953,Merritt-Island,"6,13,990",,plan_available,20/05/24,1,0,10,15,0,0,10,0,36
9791,Hovnanian,https://www.khov.com/find-new-homes/florida/merritt-island/32953/k-hovnanian-homes/armen-groves/frankfurt,Home Builder,,K.Hovnanian Homes,Merritt-Island,FL,Armen Groves,,32953,Merritt-Island,"6,13,990",,plan_available,20/05/24,1,0,10,15,0,0,10,0,36
8421,Hovnanian,https://www.khov.com/find-new-homes/florida/merritt-island/32953/k-hovnanian-homes/armen-groves/geneva,Home Builder,,K.Hovnanian Homes,Merritt-Island,FL,Armen Groves,,32953,Merritt-Island,"6,13,990",,plan_available,20/05/24,1,0,10,15,0,0,10,0,36
1763,Hovnanian,https://www.khov.com/find-new-homes/florida/merritt-island/32953/k-hovnanian-homes/armen-groves,Home Builder,,K.Hovnanian Homes,Merritt-Island,FL,Armen Groves,,32953,Merritt-Island,"6,13,990",,plan_available,20/05/24,1,0,10,15,0,0,10,0,36
8752,Hovnanian,https://www.khov.com/find-new-homes/texas/van-alstyne/75495/k-hovnanian-homes/rolling-ridge,Home Builder,,K.Hovnanian Homes,Van-Alstyne,TX,Rolling Ridge,,75495,Van-Alstyne,"3,74,900","1,750",plan_available,20/05/24,1,6,23,5,1,0,0,0,36
3352,Hovnanian,https://www.khov.com/find-new-homes/florida/fort-pierce/34951/k-hovnanian-homes/aspire-at-waterstone,Home Builder,,K.Hovnanian Homes,Fort-Pierce,FL,Aspire at Waterstone,,34951,Fort-Pierce,"3,58,990","1,464",plan_available,20/05/24,1,3,5,1,0,12,13,0,35
8912,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview,Home Builder,,K.Hovnanian Homes,Waller,TX,Lakeview,,77484,Waller,"4,99,950","2,811",plan_available,20/05/24,1,15,4,7,4,0,4,0,35
9355,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager/rhode-island-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,Tanager,,20105,Aldie,"15,09,990","3,342",plan_available,20/05/24,1,2,0,14,0,0,14,0,31
4044,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/tanager,Home Builder,,K.Hovnanian Homes,Aldie,VA,Tanager,,20105,Aldie,"15,09,990","3,342",plan_available,20/05/24,1,2,0,14,0,0,14,0,31
1444,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/k-hovnanian-homes/middletown-reserve,Home Builder,,K.Hovnanian Homes,Middletown,DE,Middletown Reserve,,19709,Middletown,"4,59,900","2,295",plan_available,20/05/24,0,2,6,14,0,0,8,0,30
2055,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Alto,,85305,Glendale,"4,27,990","1,986",plan_available,20/05/24,0,7,6,11,0,1,0,0,25
3882,Hovnanian,https://www.khov.com/find-new-homes/texas/league-city/77573/k-hovnanian-homes/westwood-ii,Home Builder,,K.Hovnanian Homes,League-City,TX,Westwood II,,77573,League-City,"4,56,990","2,047",plan_available,20/05/24,0,0,10,1,1,0,13,0,25
6773,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase/rhode-island-ii,Home Builder,,K.Hovnanian Homes,Aldie,VA,East Chase,,20105,Aldie,"14,44,990","3,342",plan_available,20/05/24,0,0,0,15,0,0,3,0,18
8488,Hovnanian,https://www.khov.com/find-new-homes/virginia/aldie/20105/k-hovnanian-homes/east-chase,Home Builder,,K.Hovnanian Homes,Aldie,VA,East Chase,,20105,Aldie,"14,44,990","3,342",plan_available,20/05/24,0,0,0,15,0,0,3,0,18
2231,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court,Home Builder,,K.Hovnanian Homes,Houston,TX,Knoll Court,,77080,Houston,"3,89,950","1,395",plan_available,20/05/24,0,11,0,0,0,0,0,0,11
9111,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34952/k-hovnanian-homes/aspire-at-east-lake,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Aspire at East Lake,,34952,Port-St-Lucie,"3,49,995","1,666",plan_available,20/05/24,0,1,0,0,0,0,0,0,1
8649,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/mattison,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,7712,Asbury-Park,"9,99,990","1,266",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
5613,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic/bond,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,7712,Asbury-Park,"9,99,990","1,266",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
6883,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-bay/32909/k-hovnanian-homes/aspire-at-palm-bay,Home Builder,,K.Hovnanian Homes,Palm-Bay,FL,Aspire at Palm Bay,,32909,Palm-Bay,"3,49,995","1,820",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
7997,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34953/k-hovnanian-homes/aspire-at-port-st.-lucie,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Aspire at Port St. Lucie,,34953,Port-St-Lucie,"4,09,995","1,830",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
6116,Hovnanian,https://www.khov.com/find-new-homes/ohio/bowling-green/43402/k-hovnanian-homes/northwest-ohio-collection,Home Builder,,K.Hovnanian Homes,Bowling-Green,OH,Northwest Ohio Collection,,43402,Bowling-Green,"3,59,990","1,762",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
6003,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-aegean,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Aegean,,7712,Asbury-Park,"7,24,990",708,plan_available,20/05/24,0,0,0,0,0,0,0,0,0
3314,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/asbury-park/07712/k-hovnanian-homes/the-baltic,Home Builder,,K.Hovnanian Homes,Asbury-Park,NJ,The Baltic,,7712,Asbury-Park,"9,99,990","1,266",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
5016,Hovnanian,https://www.khov.com/find-new-homes/virginia/chantilly/20151/k-hovnanian-homes/the-boulevards-at-westfields,Home Builder,,K.Hovnanian Homes,Chantilly,VA,The Boulevards at Westfields,,20151,Chantilly,"5,71,990","1,621",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
7881,Hovnanian,https://www.khov.com/find-new-homes/ohio/akron/44307/k-hovnanian-homes/five-points,Home Builder,,K.Hovnanian Homes,Akron,OH,Five Points,,44307,Akron,"2,01,990","1,512",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
4323,Hovnanian,https://www.khov.com/find-new-homes/florida/palm-coast/32164/k-hovnanian-homes/aspire-at-palm-coast,Home Builder,,K.Hovnanian Homes,Palm-Coast,FL,Aspire at Palm Coast,,32164,Palm-Coast,"2,99,990","1,363",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
8259,Hovnanian,https://www.khov.com/find-new-homes/florida/ocala/34473/k-hovnanian-homes/aspire-at-marion-oaks,Home Builder,,K.Hovnanian Homes,Ocala,FL,Aspire at Marion Oaks,,34473,Ocala,"3,16,990","1,833",plan_available,20/05/24,0,0,0,0,0,0,0,0,0
3484,Hovnanian,https://www.khov.com/find-new-homes/arizona/phoenix/85085/k-hovnanian-homes/17-north/Aquila,Home Builder,,K.Hovnanian Homes,Phoenix,AZ,Aquila,,85085,Phoenix,"3,89,990","1,397",No Plan,20/05/24,,,,,,,,,
3380,Hovnanian,https://www.khov.com/find-new-homes/arizona/phoenix/85085/k-hovnanian-homes/17-north/Carina,Home Builder,,K.Hovnanian Homes,Phoenix,AZ,Carina,,85085,Phoenix,"3,99,990","1,321",No Plan,20/05/24,,,,,,,,,
5282,Hovnanian,https://www.khov.com/find-new-homes/arizona/phoenix/85085/k-hovnanian-homes/17-north/Orion,Home Builder,,K.Hovnanian Homes,Phoenix,AZ,Orion,,85085,Phoenix,"3,95,990","1,455",No Plan,20/05/24,,,,,,,,,
2337,Hovnanian,https://www.khov.com/find-new-homes/arizona/phoenix/85085/k-hovnanian-homes/17-north/Vela,Home Builder,,K.Hovnanian Homes,Phoenix,AZ,Vela,,85085,Phoenix,"4,10,990","1,504",No Plan,20/05/24,,,,,,,,,
8000,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/k-hovnanian-homes/aguila-at-terra-lago/arosa,Home Builder,,K.Hovnanian Homes,Indio,CA,Arosa,,92203,Indio,"5,40,990","1,780",No Plan,20/05/24,,,,,,,,,
3818,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/k-hovnanian-homes/aguila-at-terra-lago/cork,Home Builder,,K.Hovnanian Homes,Indio,CA,Cork,,92203,Indio,"6,49,710","2,084",No Plan,20/05/24,,,,,,,,,
7584,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/k-hovnanian-homes/aguila-at-terra-lago/evora,Home Builder,,K.Hovnanian Homes,Indio,CA,Evora,,92203,Indio,"5,76,990","2,224",No Plan,20/05/24,,,,,,,,,
5888,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/k-hovnanian-homes/aguila-at-terra-lago/oban,Home Builder,,K.Hovnanian Homes,Indio,CA,Oban,,92203,Indio,"6,10,934","2,554",No Plan,20/05/24,,,,,,,,,
5669,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77047,Houston,"3,74,990","2,080",No Plan,20/05/24,,,,,,,,,
6245,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77047,Houston,"3,17,990","1,422",No Plan,20/05/24,,,,,,,,,
6059,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77047,Houston,"3,09,990","1,395",No Plan,20/05/24,,,,,,,,,
7405,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77047,Houston,"3,89,990","2,334",No Plan,20/05/24,,,,,,,,,
9059,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77047,Houston,"3,49,990","1,755",No Plan,20/05/24,,,,,,,,,
2708,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/lincoln-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Lincoln II,,77047,Houston,"3,49,990","1,787",No Plan,20/05/24,,,,,,,,,
3672,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77047/k-hovnanian-homes/alicante/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77047,Houston,"3,84,990","2,299",No Plan,20/05/24,,,,,,,,,
2729,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto/concerto,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Concerto,,85305,Glendale,"4,27,990","1,986",No Plan,20/05/24,,,,,,,,,
1116,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto/medley,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Medley,,85305,Glendale,"4,39,990","2,255",No Plan,20/05/24,,,,,,,,,
9134,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto/tenor,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Tenor,,85305,Glendale,"4,55,990","2,465",No Plan,20/05/24,,,,,,,,,
4683,Hovnanian,https://www.khov.com/find-new-homes/arizona/glendale/85305/k-hovnanian-homes/alto/toccata,Home Builder,,K.Hovnanian Homes,Glendale,AZ,Toccata,,85305,Glendale,"4,63,990","2,645",No Plan,20/05/24,,,,,,,,,
9170,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/oleander,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Oleander,,25405,Martinsburg,"3,86,990","2,080",No Plan,20/05/24,,,,,,,,,
4395,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/water-lily,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Water Lily,,25405,Martinsburg,"4,03,990","2,486",No Plan,20/05/24,,,,,,,,,
5990,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/forsythia,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Forsythia,,25405,Martinsburg,"3,71,990","1,799",No Plan,20/05/24,,,,,,,,,
3216,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/daffodil,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Daffodil,,25405,Martinsburg,"3,66,990","1,628",No Plan,20/05/24,,,,,,,,,
1777,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/sweet-pea,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Sweet Pea,,25405,Martinsburg,"3,92,990","2,203",No Plan,20/05/24,,,,,,,,,
5016,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run/goldenrod,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Goldenrod,,25405,Martinsburg,"3,67,990","1,762",No Plan,20/05/24,,,,,,,,,
8249,Hovnanian,https://www.khov.com/find-new-homes/west-virginia/martinsburg/25405/k-hovnanian-homes/ascend-at-liberty-run-townhomes/greenwich,Home Builder,,K.Hovnanian Homes,Martinsburg,WV,Greenwich,,25405,Martinsburg,"2,75,990","1,918",No Plan,20/05/24,,,,,,,,,
5549,Hovnanian,https://www.khov.com/find-new-homes/california/patterson/95363/k-hovnanian-homes/aspire-at-apricot-grove/friesian-020672bc-46a2-4b9d-94dc-4d9e24ceab78,Home Builder,,K.Hovnanian Homes,Patterson,CA,Friesian,,95363,Patterson,"5,27,224","1,912",No Plan,20/05/24,,,,,,,,,
5810,Hovnanian,https://www.khov.com/find-new-homes/california/patterson/95363/k-hovnanian-homes/aspire-at-apricot-grove/foxglove,Home Builder,,K.Hovnanian Homes,Patterson,CA,Foxglove,,95363,Patterson,"5,66,056","2,189",No Plan,20/05/24,,,,,,,,,
5714,Hovnanian,https://www.khov.com/find-new-homes/california/patterson/95363/k-hovnanian-homes/aspire-at-apricot-grove/sunflower,Home Builder,,K.Hovnanian Homes,Patterson,CA,Sunflower,,95363,Patterson,"5,94,137","2,506",No Plan,20/05/24,,,,,,,,,
3056,Hovnanian,https://www.khov.com/find-new-homes/california/wheatland/95692/k-hovnanian-homes/aspire-at-caliterra-ranch/goldenrod-ii,Home Builder,,K.Hovnanian Homes,Wheatland,CA,Goldenrod II,,95692,Wheatland,"4,91,990","1,711",No Plan,20/05/24,,,,,,,,,
8938,Hovnanian,https://www.khov.com/find-new-homes/california/wheatland/95692/k-hovnanian-homes/aspire-at-caliterra-ranch/passionflower-ii,Home Builder,,K.Hovnanian Homes,Wheatland,CA,Passionflower II,,95692,Wheatland,"5,43,409","1,977",No Plan,20/05/24,,,,,,,,,
4884,Hovnanian,https://www.khov.com/find-new-homes/california/wheatland/95692/k-hovnanian-homes/aspire-at-caliterra-ranch/water-lily-ii,Home Builder,,K.Hovnanian Homes,Wheatland,CA,Water Lily II,,95692,Wheatland,"5,73,833","2,548",No Plan,20/05/24,,,,,,,,,
9945,Hovnanian,https://www.khov.com/find-new-homes/california/wheatland/95692/k-hovnanian-homes/aspire-at-caliterra-ranch/passionflower-ii-esp,Home Builder,,K.Hovnanian Homes,Wheatland,CA,Passionflower II ESP,,95692,Wheatland,"5,36,601","1,977",No Plan,20/05/24,,,,,,,,,
9992,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34952/k-hovnanian-homes/aspire-at-east-lake/stetson,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Stetson,,34952,Port-St-Lucie,"3,49,995","1,666",No Plan,20/05/24,,,,,,,,,
7401,Hovnanian,https://www.khov.com/find-new-homes/delaware/felton/19943/k-hovnanian-homes/aspire-at-fork-landing/oleander,Home Builder,,K.Hovnanian Homes,Felton,DE,Oleander,,19943,Felton,"4,99,900","2,081",No Plan,20/05/24,,,,,,,,,
2255,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge/fullerton-v,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Fullerton V,,34983,Port-St-Lucie,"3,44,995","1,992",No Plan,20/05/24,,,,,,,,,
4793,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge/fullerton-iv,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Fullerton IV,,34983,Port-St-Lucie,"3,64,995","2,056",No Plan,20/05/24,,,,,,,,,
3876,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge/arabella-iii,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Arabella III,,34983,Port-St-Lucie,"3,22,995","1,690",No Plan,20/05/24,,,,,,,,,
4648,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge/warner,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Warner,,34983,Port-St-Lucie,"3,79,995","2,235",No Plan,20/05/24,,,,,,,,,
9422,Hovnanian,https://www.khov.com/find-new-homes/florida/port-st-lucie/34983/k-hovnanian-homes/aspire-at-hawks-ridge/warner-ii,Home Builder,,K.Hovnanian Homes,Port-St-Lucie,FL,Warner II,,34983,Port-St-Lucie,"3,59,995","2,232",No Plan,20/05/24,,,,,,,,,
